23663525	/m/06zkz76	The Cult of Sincerity	2008		91.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/0gf28": "Parody", "/m/0vgkd": "Black comedy", "/m/01z4y": "Comedy", "/m/0219x_": "Indie"}
31525937	/m/0kv9sf	Another Open Season				{}	{}	{"/m/0hcr": "Animation"}
33823041	/m/0hhq01k	Gli specialisti	1969-11-26			{}	{}	{"/m/0771_": "Spaghetti Western"}
9701398	/m/02ppl9x	Family Law	2006-12-08		102.0	{"/m/03hkp": "Hebrew Language", "/m/06nm1": "Spanish Language"}	{"/m/0f8l9c": "France", "/m/06mkj": "Spain", "/m/03rjj": "Italy", "/m/0jgd": "Argentina"}	{"/m/07s9rl0": "Drama", "/m/01t_vv": "Comedy-drama", "/m/0219x_": "Indie", "/m/03q4nz": "World cinema", "/m/01z4y": "Comedy"}
24892305	/m/09gpsts	It's Great to Be Young	1946-09-12		69.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical"}
9383995	/m/0286q52	La Ciénaga	2001-10-03		100.0	{"/m/06nm1": "Spanish Language"}	{"/m/0f8l9c": "France", "/m/06mkj": "Spain", "/m/0jgd": "Argentina"}	{"/m/0vgkd": "Black comedy", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/03q4nz": "World cinema", "/m/01z4y": "Comedy"}
2609169	/m/07rgg3	The Pink Panther	1963-12-19	10878107	115.0	{"/m/02bjrlw": "Italian Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/0gf28": "Parody", "/m/01t_vv": "Comedy-drama", "/m/01z4y": "Comedy", "/m/0hqxf": "Family Film", "/m/09q17": "Slapstick"}
19864257	/m/04q6_v1	Where Are They Now?: A Delta Alumni Update				{}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy"}
19919089	/m/04q9fb_	Lullabies of the World	2005			{"/m/06b_j": "Russian Language"}	{"/m/06bnz": "Russia"}	{"/m/0hcr": "Animation"}
8735598	/m/027gt_5	Crying... Silicon Tears				{"/m/0349s": "Greek Language"}	{"/m/035qy": "Greece"}	{"/m/01z4y": "Comedy"}
23095277	/m/064m95n	Kamikaze 1989	1982-07-16		106.0	{"/m/04306rv": "German Language"}	{"/m/082fr": "West Germany", "/m/0345h": "Germany"}	{"/m/01jfsb": "Thriller"}
27822957	/m/0cc90_m	Ruchiki				{"/m/03_9r": "Japanese Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film"}
24515495	/m/080n1h0	Shake, Rattle & Rock!	1956	79000	72.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical", "/m/01t_vv": "Comedy-drama"}
14436334	/m/03d3hbh	Flagpole Jitters	1956-04-05			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
44771	/m/0c61b	The Hollywood Revue of 1929	1929		116.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04t36": "Musical"}
619956	/m/02xcsf	Home Alone 4	2002-11-03		84.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/0bwgnb": "Christmas movie", "/m/0hqxf": "Family Film", "/m/01z4y": "Comedy"}
2761187	/m/08159z	The Prophecy 3: The Ascent	2000-03-14		82.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01q03": "Cult", "/m/03npn": "Horror"}
2122734	/m/06nqlr	Jagged Little Pill, Live	1997-07-01		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04rlf": "Music", "/m/0jtdp": "Documentary"}
32880476	/m/0h3vf8r	The Martyrdom of Nurse Cavell	1916			{}	{}	{"/m/01jfsb": "Thriller", "/m/02hmvc": "Short Film", "/m/07s9rl0": "Drama"}
31168071	/m/0gh78kr	The Naive Man From Lolliland/ 2 in the AM PM			4.0	{}	{}	{"/m/02hmvc": "Short Film"}
3710183	/m/09wmnw	Stander	2003	31651	111.0	{"/m/0x82": "Afrikaans Language", "/m/0gndv": "Zulu Language", "/m/02h40lc": "English Language"}	{"/m/0hzlz": "South Africa", "/m/0d060g": "Canada", "/m/07ssc": "United Kingdom", "/m/0345h": "Germany"}	{"/m/0lsxr": "Crime Fiction", "/m/017fp": "Biography", "/m/03q4nz": "World cinema", "/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/02kdv5l": "Action"}
77643	/m/0kb6b	The Talk of the Town	1942		118.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/02l7c8": "Romance Film", "/m/06qm3": "Screwball comedy", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
36461055	/m/0k93l_p	Bachana Chahane Haru	1982			{"/m/0h0t4": "Nepali Language"}	{"/m/03rk0": "India"}	{}
24267235	/m/07s4_h2	Excess Baggage	1933-03		59.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/05p553": "Comedy film"}
2539874	/m/07lvhj	Major Dundee	1965-03-15		124.0	{"/m/064_8sq": "French Language", "/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03k9fj": "Adventure", "/m/04xvh5": "Costume drama", "/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/082gq": "War film", "/m/0hj3mxk": "Cavalry Film"}
20430909	/m/04zxypl	You Changed My Life	2009-02		115.0	{"/m/07qv_": "Tagalog language", "/m/02h40lc": "English Language"}	{"/m/05v8c": "Philippines"}	{"/m/06cvj": "Romantic comedy", "/m/03q4nz": "World cinema", "/m/0gxblw4": "Filipino Movies", "/m/07s9rl0": "Drama", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film"}
22380174	/m/05t0n54	Beg	1970		196.0	{"/m/06b_j": "Russian Language"}	{"/m/05vz3zq": "Soviet Union"}	{"/m/03g3w": "History", "/m/02p0szs": "Historical fiction", "/m/06l3bl": "Epic", "/m/07s9rl0": "Drama", "/m/082gq": "War film", "/m/0hj3n6f": "Historical Epic"}
8908477	/m/027p66p	Los Amores de Laurita	1986-09-11		90.0	{"/m/06nm1": "Spanish Language"}	{"/m/0jgd": "Argentina"}	{"/m/07s9rl0": "Drama", "/m/0219x_": "Indie"}
35004777	/m/0j671y0	Desert Blues	2006		60.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France", "/m/0154j": "Belgium", "/m/04v09": "Mali"}	{"/m/0jtdp": "Documentary"}
13522370	/m/03c842r	The Stingiest Man In Town				{}	{"/m/09c7w0": "United States of America"}	{"/m/01hmnh": "Fantasy", "/m/0hj3myc": "Children's Fantasy", "/m/0hj3myq": "Children's/Family"}
5878445	/m/0fq64_q	X2000	1998		8.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/02hmvc": "Short Film"}
31155630	/m/0gh8_96	Udhyogastha	1968			{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama"}
18149982	/m/04cw0sz	Fast Company	1918-04-01		50.0	{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
3633996	/m/09r8k_	Stavisky	1974		120.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France", "/m/03rjj": "Italy"}	{"/m/04xvlr": "Period piece", "/m/07s9rl0": "Drama", "/m/0hj3mws": "Biopic [feature]"}
2951878	/m/08frd6	Two Small Bodies	1993-04-03		88.0	{"/m/02h40lc": "English Language"}	{"/m/0345h": "Germany"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama"}
142457	/m/011yqc	L.A. Confidential	1997-05-14	126216940	136.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01jfsb": "Thriller", "/m/02n4kr": "Mystery", "/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama"}
31874799	/m/0gvt5fy	Amader Choto Saheb	2008		165.0	{"/m/01c7y": "Bengali Language"}	{"/m/0162b": "Bangladesh"}	{}
3966196	/m/0b917c	Are You Being Served?	1977		96.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/01z4y": "Comedy"}
17611985	/m/0463h2d	Three Monkeys	2008		109.0	{"/m/02hwyss": "Turkish Language"}	{"/m/0f8l9c": "France", "/m/03rjj": "Italy", "/m/01znc_": "Turkey"}	{"/m/01jfsb": "Thriller", "/m/0hj3n0w": "Ensemble Film", "/m/01lrrt": "Melodrama", "/m/03q4nz": "World cinema", "/m/02n4kr": "Mystery", "/m/07s9rl0": "Drama"}
8359558	/m/0270q25	Retribution	1999		102.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/0gw5w78": "Gangster Film", "/m/03q4nz": "World cinema", "/m/0fdjb": "Supernatural", "/m/03npn": "Horror", "/m/09blyk": "Psychological thriller", "/m/0gw5n2f": "Japanese Movies", "/m/03btsm8": "Action/Adventure", "/m/02wtdps": "Crime Thriller", "/m/02kdv5l": "Action"}
35002603	/m/0j62n_g	Afrique 50	1950		17.0	{"/m/064_8sq": "French Language"}	{"/m/0f8l9c": "France"}	{"/m/02hmvc": "Short Film", "/m/0jtdp": "Documentary"}
22643398	/m/05zsky5	Was She Guilty?	1922-03-24		65.0	{"/m/06ppq": "Silent film"}	{"/m/07ssc": "United Kingdom", "/m/059j2": "Netherlands"}	{"/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama"}
13522363	/m/03c842d	Sundown Slim	1920-10			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hfjk": "Western", "/m/06ppq": "Silent film", "/m/01g6gs": "Black-and-white", "/m/0219x_": "Indie"}
23691080	/m/06zp8lv	Cowboy and the Senorita	1944		80.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/02kdv5l": "Action"}
31619927	/m/0gmcx6f	The Little Match Seller	1906		3.25	{"/m/06ppq": "Silent film"}	{}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film"}
3990322	/m/0bbchn	The Breaking Point	1950-09-30		97.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/07s9rl0": "Drama", "/m/02xh1": "Film noir"}
24017183	/m/0b4cpfp	Ebb Tide	1937		94.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03k9fj": "Adventure"}
14091070	/m/03ct7_j	A Submarine Pirate	1915-11-14			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0gf28": "Parody", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/02hmvc": "Short Film", "/m/0hj3msd": "Adventure Comedy", "/m/01z4y": "Comedy"}
26005259	/m/0b6lvzl	Gulebakavali Katha	1962-01-05		170.0	{"/m/09s02": "Telugu language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama", "/m/04t36": "Musical", "/m/01hmnh": "Fantasy"}
32188620	/m/0gy1tbn	Friday				{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01z4y": "Comedy"}
31322643	/m/0gjbr78	Ein Polterabend	1955			{"/m/04306rv": "German Language"}	{"/m/03f2w": "German Democratic Republic"}	{"/m/05p553": "Comedy film"}
19288479	/m/04ld3p_	Watch Your Own Heart Attack				{}	{}	{"/m/02hmvc": "Short Film"}
31150255	/m/0gh8zlt	Kempe Gowda	2011-03-11		137.0	{"/m/09bnf": "Kannada Language"}	{}	{"/m/01jfsb": "Thriller", "/m/0lsxr": "Crime Fiction", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama"}
35188575	/m/0j7k2kv	Furimukeba Ai	1978-07-22		92.0	{"/m/03_9r": "Japanese Language"}	{"/m/03_3d": "Japan"}	{}
14385868	/m/03d258m	Spring Fever	1919-06-29			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white", "/m/01z4y": "Comedy"}
3996989	/m/0bbpt_	Ureme 7	1992-12-23		86.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/06n90": "Science Fiction", "/m/02kdv5l": "Action", "/m/0hqxf": "Family Film"}
5140456	/m/0d4mzm	Chaos and Creation at Abbey Road	2006-01-27		60.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/04t36": "Musical"}
33314767	/m/0bd646l	Code Name: Diamond Head	1977-05-03		74.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02kdv5l": "Action", "/m/0bkbm": "Spy"}
33933454	/m/0crvtn3	From Hell to Victory	1979		103.0	{"/m/02bjrlw": "Italian Language"}	{"/m/0f8l9c": "France", "/m/06mkj": "Spain", "/m/03rjj": "Italy"}	{"/m/03btsm8": "Action/Adventure", "/m/02kdv5l": "Action", "/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema", "/m/082gq": "War film"}
10915095	/m/02qtx93	My Father the Hero	1994	25479558	87.0	{"/m/064_8sq": "French Language", "/m/02h40lc": "English Language"}	{"/m/0f8l9c": "France", "/m/09c7w0": "United States of America"}	{"/m/06cvj": "Romantic comedy", "/m/0hqxf": "Family Film", "/m/02l7c8": "Romance Film", "/m/01z4y": "Comedy"}
27940850	/m/0ch52vs	The Immortal Garrison	1956-09			{"/m/06b_j": "Russian Language"}	{"/m/05vz3zq": "Soviet Union"}	{"/m/07s9rl0": "Drama", "/m/082gq": "War film"}
19679948	/m/04mwvyx	The Dog and the Diamonds				{}	{"/m/07ssc": "United Kingdom"}	{"/m/0lsxr": "Crime Fiction", "/m/0hj3myq": "Children's/Family"}
28148651	/m/0cm9mcm	Close to Heaven	2005-07-07		97.0	{"/m/02h40lc": "English Language"}	{"/m/01mjq": "Czech Republic"}	{"/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
1815818	/m/05z5cp	Red Sorghum	1988-10-10		91.0	{"/m/01r2l": "Chinese language", "/m/0653m": "Standard Mandarin"}	{"/m/0d05w3": "China"}	{"/m/04xvlr": "Period piece", "/m/0hj3nbk": "Marriage Drama", "/m/07s9rl0": "Drama", "/m/0gw5qqq": "Chinese Movies", "/m/082gq": "War film"}
17931096	/m/047s09y	When Strangers Appear	2001		102.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/0chghy": "Australia", "/m/0ctw_b": "New Zealand"}	{"/m/01jfsb": "Thriller", "/m/02n4kr": "Mystery", "/m/02wtdps": "Crime Thriller", "/m/09blyk": "Psychological thriller", "/m/0c3351": "Suspense"}
22644838	/m/05zw7vr	The Night of the Wild Donkeys			102.0	{"/m/02bv9": "Dutch Language"}	{"/m/059j2": "Netherlands"}	{"/m/0424mc": "Experimental film"}
431685	/m/027rkx	Meeting People Is Easy	1998-11-30		95.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/04rlf": "Music", "/m/017fp": "Biography", "/m/0jtdp": "Documentary"}
31000091	/m/09sc1_g	This Is the Life	1944-04-27		87.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/04rlf": "Music", "/m/05p553": "Comedy film", "/m/07s9rl0": "Drama"}
12085775	/m/02vpck6	Eastern Condors	1987		100.0	{"/m/07zrf": "Vietnamese Language", "/m/0459q4": "Standard Cantonese", "/m/02h40lc": "English Language", "/m/0653m": "Standard Mandarin", "/m/012w70": "Cantonese"}	{"/m/03h64": "Hong Kong"}	{"/m/03q4nz": "World cinema", "/m/03btsm8": "Action/Adventure", "/m/04t2t": "Martial Arts Film", "/m/082gq": "War film", "/m/02kdv5l": "Action", "/m/0gw5qqq": "Chinese Movies"}
186856	/m/019k65	The Omen	1976-06-25	60922980	111.0	{"/m/02bjrlw": "Italian Language", "/m/04h9h": "Latin Language", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom"}	{"/m/0g9psvk": "Demonic child", "/m/03npn": "Horror", "/m/0fdjb": "Supernatural", "/m/09blyk": "Psychological thriller", "/m/01q03": "Cult", "/m/02n4kr": "Mystery"}
4633393	/m/0cdnj7	Prison Planet	1992		88.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06n90": "Science Fiction", "/m/02kdv5l": "Action", "/m/0d1w9": "Prison"}
35412577	/m/0h19780	Down the Road Again	2011-10-21			{"/m/02h40lc": "English Language"}	{"/m/0d060g": "Canada"}	{"/m/07s9rl0": "Drama"}
3470692	/m/09f6ky	Julius Caesar	2002		200.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/03rjj": "Italy", "/m/0345h": "Germany", "/m/059j2": "Netherlands"}	{"/m/04xvh5": "Costume drama"}
13863939	/m/03cllkq	Hantu Jeruk Purut	2006-11-30			{"/m/097kp": "Indonesian Language"}	{"/m/03ryn": "Indonesia"}	{"/m/03npn": "Horror"}
15724834	/m/02vm3x1	Sadhu Miranda	2008-02-08			{"/m/07c9s": "Tamil Language"}	{"/m/03rk0": "India"}	{"/m/01jfsb": "Thriller", "/m/07s9rl0": "Drama"}
34507995	/m/0j25yyr	L'imitateur	1982		29.0	{"/m/06mp7": "Swedish Language"}	{"/m/0154j": "Belgium"}	{"/m/02hmvc": "Short Film", "/m/0jtdp": "Documentary"}
18890079	/m/04jl1cc	My Brother Cicero	1998-06-18		28.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/01z4y": "Comedy"}
21242801	/m/05bzjwj	The Far Horizons	1955-08-07	1600000	107.0	{}	{"/m/09c7w0": "United States of America"}	{"/m/03k9fj": "Adventure", "/m/02p0szs": "Historical fiction", "/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/07s9rl0": "Drama", "/m/0hj3mws": "Biopic [feature]", "/m/02l7c8": "Romance Film"}
12234255	/m/02vwxwc	Story of a Junkie	1987		108.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0lsxr": "Crime Fiction", "/m/0hj3n07": "Culture & Society", "/m/017fp": "Biography", "/m/0219x_": "Indie", "/m/0hj3mry": "Addiction Drama", "/m/07s9rl0": "Drama", "/m/075fzd": "Social issues"}
33117374	/m/0h68qcn	Once Upon a Time in the East	2011-10		126.0	{}	{}	{"/m/0jtdp": "Documentary"}
22410343	/m/05szsg6	Oil Lamps	1971-11-05		101.0	{"/m/01wgr": "Czech Language"}	{"/m/01mk6": "Czechoslovakia"}	{"/m/07s9rl0": "Drama"}
92582	/m/0m_mm	Giant	1956-10-10	35000000	201.0	{"/m/02h40lc": "English Language", "/m/06nm1": "Spanish Language"}	{"/m/09c7w0": "United States of America"}	{"/m/03btsm8": "Action/Adventure", "/m/0hfjk": "Western", "/m/07s9rl0": "Drama", "/m/06l3bl": "Epic"}
5720474	/m/0f11xf	Franco, ese hombre	1964		103.0	{"/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain"}	{"/m/0jtdp": "Documentary"}
24147198	/m/07kb92h	In Our Time	1944-02-19		110.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/01g6gs": "Black-and-white"}
21764295	/m/05mwmpg	Just Walking	2008		97.0	{"/m/06nm1": "Spanish Language"}	{"/m/06mkj": "Spain"}	{"/m/0lsxr": "Crime Fiction", "/m/01jfsb": "Thriller", "/m/03q4nz": "World cinema", "/m/03btsm8": "Action/Adventure", "/m/07s9rl0": "Drama", "/m/02wtdps": "Crime Thriller"}
6572584	/m/0gc2jg	The Silver Lining	1921-01			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06ppq": "Silent film", "/m/07s9rl0": "Drama", "/m/0219x_": "Indie", "/m/01g6gs": "Black-and-white"}
22657183	/m/05zp06q	Feet of Clay	2007-04-19		14.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/05p553": "Comedy film"}
16955791	/m/04138lq	The Great Lover	1949-11-23	2625000	80.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/06qm3": "Screwball comedy", "/m/01z4y": "Comedy", "/m/01g6gs": "Black-and-white"}
31859893	/m/0gtx64k	Risen	2010-07-29		90.0	{}	{}	{"/m/01z02hx": "Sports", "/m/03bxz7": "Biographical film", "/m/07s9rl0": "Drama"}
9601501	/m/02plg7k	The Man and the Monster	1958		78.0	{"/m/06nm1": "Spanish Language"}	{"/m/0b90_r": "Mexico"}	{"/m/03npn": "Horror", "/m/03q4nz": "World cinema", "/m/01g6gs": "Black-and-white"}
3114712	/m/08s9y8	We Jam Econo	2005-08-26		90.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01j28z": "Rockumentary", "/m/05r6t": "Punk rock", "/m/0jtdp": "Documentary"}
17792184	/m/047cvb7	Engine Trouble				{}	{"/m/0154j": "Belgium"}	{"/m/02hmvc": "Short Film", "/m/01hmnh": "Fantasy"}
12746610	/m/02x31k_	Two Years Before the Mast	1946-11-22	4400000	98.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/03k9fj": "Adventure", "/m/01g6gs": "Black-and-white"}
28442591	/m/0crfnc8	Dama koja ubija	1992		67.0	{}	{}	{"/m/0lsxr": "Crime Fiction", "/m/05p553": "Comedy film"}
5945009	/m/0ffvrt	Aatank Hi Aatank	1995-08-04		155.0	{"/m/03k50": "Hindi Language"}	{"/m/03rk0": "India"}	{"/m/03q4nz": "World cinema", "/m/04t36": "Musical", "/m/07s9rl0": "Drama", "/m/068d7h": "Romantic drama", "/m/02l7c8": "Romance Film", "/m/01chg": "Bollywood"}
35655454	/m/0jkx5xz	10 Terrorists	2012-03-29		88.0	{"/m/02h40lc": "English Language"}	{"/m/0chghy": "Australia"}	{"/m/05p553": "Comedy film"}
6097565	/m/0fp_dr	The Manitou	1978		104.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/0d060g": "Canada"}	{"/m/06vxwl5": "Natural horror films", "/m/03npn": "Horror", "/m/0219x_": "Indie", "/m/01q03": "Cult", "/m/07s9rl0": "Drama", "/m/060__y": "Film adaptation"}
19960861	/m/04y8dpl	The Skies are Closer in Homesh	2004		60.0	{"/m/03hkp": "Hebrew Language", "/m/02h40lc": "English Language"}	{"/m/03spz": "Israel"}	{"/m/0jtdp": "Documentary"}
4515396	/m/0c6lk5	Stormbreaker	2006-07-21		95.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America", "/m/07ssc": "United Kingdom", "/m/0345h": "Germany"}	{"/m/01jfsb": "Thriller", "/m/0hqxf": "Family Film", "/m/02kdv5l": "Action", "/m/03k9fj": "Adventure", "/m/0bkbm": "Spy"}
28373627	/m/0crc_5m	Klapzubova jedenáctka	1938			{}	{"/m/01mk6": "Czechoslovakia"}	{}
7273563	/m/0kv2yk	A Ticket to Red Horse Gulch	1914-01-11			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/06ppq": "Silent film", "/m/0hfjk": "Western", "/m/01g6gs": "Black-and-white"}
14050402	/m/03cs3gq	T. P. Balagopalan M.A.	1986		130.0	{"/m/0999q": "Malayalam Language"}	{"/m/03rk0": "India"}	{"/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
33128846	/m/0crvz0t	The Axe of Wandsbek	1951-05-11		111.0	{"/m/04306rv": "German Language"}	{"/m/03f2w": "German Democratic Republic", "/m/0345h": "Germany"}	{"/m/07s9rl0": "Drama", "/m/03q4nz": "World cinema"}
31839719	/m/0fpmvsn	Terri	2011-01-22	655802	105.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/07s9rl0": "Drama", "/m/01z4y": "Comedy"}
16870441	/m/04091qs	Silverlake Life: The View from Here	1992			{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hn10": "LGBT", "/m/0hj3n07": "Culture & Society", "/m/017fp": "Biography", "/m/0hj3n7s": "Illnesses & Disabilities", "/m/0jtdp": "Documentary"}
32376025	/m/0gysbmx	Only You	2011-10-06	6243557	106.0	{"/m/02hwhyv": "Korean Language"}	{"/m/06qd3": "South Korea"}	{"/m/07s9rl0": "Drama"}
15463100	/m/03mb3kl	The Big Empty	2003-11-14		94.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0vgkd": "Black comedy", "/m/06n90": "Science Fiction", "/m/01z4y": "Comedy", "/m/0219x_": "Indie"}
33041654	/m/0h56ml9	Dope	1924			{"/m/06ppq": "Silent film", "/m/02h40lc": "English Language"}	{}	{"/m/06ppq": "Silent film"}
3395769	/m/099b_9	Winnie the Pooh: Springtime with Roo	2004		65.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/0hj3myq": "Children's/Family", "/m/095bb": "Animated cartoon", "/m/0hqxf": "Family Film", "/m/0hj3n6r": "Holiday Film", "/m/0hcr": "Animation"}
15321482	/m/03m4vyq	The Meaning of Life	2005		12.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/02hmvc": "Short Film", "/m/0hcr": "Animation"}
24856278	/m/09gq49z	Teav Aek	1972			{}	{"/m/01xbgx": "Cambodia"}	{"/m/07s9rl0": "Drama"}
6007672	/m/0fkbnd	The Snell Show	2003		8.0	{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/02hmvc": "Short Film", "/m/06n90": "Science Fiction", "/m/01z4y": "Comedy"}
11551862	/m/02rhtw0	The Wannsee Conference	1984-12-19		87.0	{"/m/04306rv": "German Language"}	{"/m/0h7x": "Austria", "/m/082fr": "West Germany"}	{"/m/03g3w": "History", "/m/07s9rl0": "Drama", "/m/082gq": "War film"}
35517036	/m/0j9p9f6	Belli Kalungura	1992			{"/m/09bnf": "Kannada Language"}	{"/m/03rk0": "India"}	{}
12093161	/m/02vpm2x	Macbeth	2007			{"/m/02h40lc": "English Language"}	{"/m/07ssc": "United Kingdom"}	{"/m/07s9rl0": "Drama", "/m/0219x_": "Indie"}
6177777	/m/0fvblp	Rest Stop	2006		85.0	{"/m/02h40lc": "English Language"}	{"/m/09c7w0": "United States of America"}	{"/m/01q03": "Cult", "/m/03npn": "Horror", "/m/01585b": "Slasher", "/m/09blyk": "Psychological thriller"}
